FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Geocode,AddressLine2,AddressLine3,PostCode,AddressLine1,AddressLine4
1819573,AC-072024-014178,Victoria Avenue Takeaway,Takeaway/sandwich shop,7844,1,fhrs_1_en-GB,2026-03-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,470 Victoria Avenue,Blackley,M9 0PL,,Manchester
1820119,AC-072024-014865,Victoria Avenue Wines also T/as Lifestyle Express,Retailers - other,4613,3,fhrs_3_en-GB,2023-10-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,14-16 Victoria Avenue,Blackley,M9 2QL,,Manchester
1819078,AC-072024-013598,Victoria Hotel,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2011-06-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,438 Wilmslow Road,Manchester,M20 3BW,,
1818715,AC-072024-013101,Victoria Inn,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2019-02-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,196 Burnage Lane,Manchester,M19 1FL,,
1818131,AC-072024-007019,Victoria Park Bar,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2023-02-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Oxford Place,Manchester,M14 5RR,Hulme Hall,
1821187,AC-072024-016141,Victoria Tap,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2024-03-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2 Todd Street,Manchester,M3 1WY,,
1819967,AC-072024-014661,Vida's Kitchen,Other catering premises,7841,5,fhrs_5_en-GB,2023-09-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1821840,AC092024-18115,Vienna Coffee House,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2024-09-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,True,,74 Mosley Street,Manchester,M2 3LW,Second Floor Abbey House,
1820271,AC-072024-015032,Viet Guy,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2023-10-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,336-338 Palatine Road,Manchester,M22 4HE,,
1820053,AC-072024-014776,Viet Shack,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2024-07-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,49 High Street,Manchester,M4 3AH,Unit 8 Manchester Arndale Market,
1820588,AC-072024-015436,Viet Shack Restaurant Ltd,Restaurant/Cafe/Canteen,1,1,fhrs_1_en-GB,2026-02-09,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,63-65 Great Ancoats Street,Manchester,M4 5AB,,
1821753,AC082024-17515,Viet Soul,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-03-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,67-67A High Street,Manchester,M4 1FS,,
1817229,AC-072024-005951,Village 135 also T/as Caterplus,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,2025-11-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,3 Hollyhedge Court Road,Manchester,M22 4ZP,Village 135,
1831330,AC-072024-016294,Village Stores,Retailers - other,4613,5,fhrs_5_en-GB,2025-06-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,114 Barlow Road,Manchester,M19 3EF,,
1820284,AC-072024-015049,Vina Karaoke Bar,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-09-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,34 Charlotte Street,Manchester,M1 4FD,,
1818118,AC-072024-007003,Vincenzo Trattoria,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2022-11-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,34 St Ann Street,Manchester,M2 7LE,,
1831211,AC052025-21979,Vinco Supplements,Manufacturers/packers,7839,5,fhrs_5_en-GB,2025-11-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Sawley Road,Manchester,M40 8BB,Unit 91 Cariocca Business Park,
1817989,AC-072024-006847,Vine Street Convenience Store,Retailers - other,4613,5,fhrs_5_en-GB,2023-04-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,127 Vine Street,Manchester,M18 8SR,,
1894462,AC092025-24170,Vintage 21,Mobile caterer,7846,5,fhrs_5_en-GB,2025-11-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1881284,AC092025-24254,Viral Station also T/as Jikken cafe and H!Sushi,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-12-09,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Belle Vue Avenue,Manchester,M12 4AS,Unit 3,
1820818,AC-072024-015698,Virgin Media,Retailers - other,4613,5,fhrs_5_en-GB,2023-10-19,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Threapwood Road,Manchester,M22 0EY,Concorde House Concord Busine,
1821783,AC082024-17735,Virustatic Shield,Retailers - other,4613,5,fhrs_5_en-GB,2025-07-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,19 Albion Street,Manchester,M1 5LN,Albion Wharf,
1821462,AC-072024-016473,Vita Living East,Other catering premises,7841,5,fhrs_5_en-GB,2024-05-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,7 Nobel Way,Manchester,M1 7FU,Blocks 7 & 8,
1821463,AC-072024-016474,Vita Living North,Other catering premises,7841,5,fhrs_5_en-GB,2024-05-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,7 Symphony Park,Manchester,M1 7GB,Blocks 5 & 6,
1820200,AC-072024-014954,Vita Student,Other catering premises,7841,3,fhrs_3_en-GB,2025-05-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1816545,AC-072024-005141,VIta Student Circle Square Building 9,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,2021-04-20,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,8 Nobel Way,Manchester,M1 7FA,,
1819693,AC-072024-014315,Vita Student Manchester Operating Company Limited,Other catering premises,7841,5,fhrs_5_en-GB,2018-01-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,13 Jack Rosenthal Street,Manchester,M15 4RB,Vita House,
1818307,AC-072024-007445,Vitdiet,Other catering premises,7841,5,fhrs_5_en-GB,2025-02-11,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1821415,AC-072024-016420,vivID lounge,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2021-06-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,149A Great Ancoats Street,Manchester,M4 6DN,Unit 6,
1820243,AC-072024-015003,Vnam,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2023-10-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Oxford Road,Manchester,M13 9PL,The Market Place University Place,
1821820,AC092024-17994,vnam,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2025-03-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 Dark Lane,Manchester,M12 6FA,Unit 1,
1817721,AC-072024-006535,Voco Hotel,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,2024-05-23,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,59 Portland Street,Manchester,M1 3HP,,
1819076,AC-072024-013594,Volta,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-06-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,167 Burton Road,Manchester,M20 2LN,,
1818763,AC-072024-013166,Voodoo Rays,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-03-28,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,11 Baring Street,Manchester,M1 2PY,Escape to Freight Island,
1816277,AC012025-20319,Voodoo Running,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,MURRAY STREET,MANCHESTER,M4 6HS,UNIT 6C,
1870792,AC082025-23569,VRS CATERING LTD,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1819715,AC-072024-014339,Vue Cinema,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-05-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Withy Grove,Manchester,M4 2BS,Second Floor The Printworks,
1819117,AC-072024-013643,W H Smith,Retailers - other,4613,5,fhrs_5_en-GB,2016-04-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Long Millgate,Manchester,M3 1WY,,
1818694,AC-072024-013072,W H Smith,Retailers - other,4613,5,fhrs_5_en-GB,2012-03-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Terminal One,Manchester,M90 3NZ,Airside Departures Main Concourse,
1819722,AC-072024-014346,W H Smith,Retailers - other,4613,5,fhrs_5_en-GB,2024-06-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,550 Wilmslow Road,Manchester,M20 4BX,Christie Hospital NHS Trust,
1817423,AC-072024-006172,W H Smith,Retailers - other,4613,5,fhrs_5_en-GB,2021-06-01,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Piccadilly Station,Manchester,M60 7RA,Metro Lower Level,
1906798,AC012026-25757,W H SMITH,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,RINGWAY ROAD,MANCHESTER,M90 1QF,TERMINAL 2 FIRST HIT WEST (INC INMOTION) MANCHESTER AIRPORT,
1906799,AC012026-25758,W H SMITH,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,RINGWAY ROAD,MANCHESTER,M90 1QF,TERMINAL 2 MAIN IDL MANCHESTER AIRPORT,
1906800,AC012026-25761,W H SMITH,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,RINGWAY ROAD,MANCHESTER,M90 1QF,TERMINAL 2 PIER A KIOSK A GATES MANCHESTER AIRPORT,
1906801,AC012026-25762,W H SMITH,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,RINGWAY ROAD,MANCHESTER,M90 1QX,TERMINAL 2 THE STATION CHECK IN MANCHESTER AIRPORT,
1819149,AC-072024-013677,W H Smith,Retailers - other,4613,5,fhrs_5_en-GB,2016-09-01,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Victoria Station Approach,Manchester,M3 1NZ,W H Smith Ltd,
1819148,AC-072024-013676,W H Smith,Retailers - other,4613,5,fhrs_5_en-GB,2023-06-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Oxford Road,Manchester,M13 9WL,WH Smith Phase 2 MRI,
1821327,AC-072024-016319,W H Smith,Retailers - other,4613,5,fhrs_5_en-GB,2016-10-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Southmoor Road,Manchester,M23 9LT,Wythenshawe Hospital,
1906966,AC122025-25545,W H Smith - Manchester Airport T2 C Gates - Pier B (inc SFK),Retailers - other,4613,5,fhrs_5_en-GB,2026-01-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,RINGWAY ROAD,MANCHESTER,M90 1FQ,TERMINAL 2 C GATES - PIER B (INC SFK) MANCHESTER AIRPORT,
1894385,AC082025-23841,W H Smith also T/as Grindsmith,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2026-02-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Manchester Airport Airside,Manchester,M90 1QF,Grindsmith Terminal Two T2 Airside Concourse Manchester Airport T2,
1819152,AC-072024-013680,W H Smith Central Manchester Hospital - Main,Retailers - other,4613,5,fhrs_5_en-GB,2024-02-29,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Oxford Road,Manchester,M13 9WL,Manchester Royal Infirmary,
1819161,AC-072024-013689,W H Smith Manchester Airport T1 - T1 IDL,Retailers - other,4613,5,fhrs_5_en-GB,2016-09-09,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 3RA,Terminal 1 IDL Manchester Airport,
1819159,AC-072024-013687,W H Smith Manchester Airport T2 - Arrivals,Retailers - other,4613,5,fhrs_5_en-GB,2018-08-08,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 3RA,Terminal 2 Arrivals Manchester Airport,
1819160,AC-072024-013688,W H Smith Manchester Airport T2 - The Station,Retailers - other,4613,5,fhrs_5_en-GB,2016-10-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 3RA,Terminal 2 The Station Manchester Airport,
1817039,AC-072024-005723,W H Smith Manchester Airport T2 - Unit 546,Retailers - other,4613,5,fhrs_5_en-GB,2022-04-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 4AF,Unit 546 Terminal 2 Manchester Airport,
1819588,AC-072024-014199,W H Smith Manchester Airport T2 - Unit 547,Retailers - other,4613,5,fhrs_5_en-GB,2022-04-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 3RA,Unit 547 Terminal 2 Manchester Airport,
1819164,AC-072024-013692,W H Smith Manchester Airport T3 - T3 Airside,Retailers - other,4613,5,fhrs_5_en-GB,2016-10-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 3RA,Terminal 3 Airside Manchester Airport,
1819165,AC-072024-013693,W H Smith Manchester Airport T3 - T3 Arrivals,Retailers - other,4613,5,fhrs_5_en-GB,2016-08-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 3RA,Terminal 3 Arrivals Manchester Airport,
1819163,AC-072024-013691,W H Smith Manchester Airport T3 - T3 Landside Kiosk,Retailers - other,4613,5,fhrs_5_en-GB,2016-08-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 3RA,Terminal 3 Landside Manchester Airport,
1819166,AC-072024-013694,W H Smith Manchester Airport T3 - T3 POD,Retailers - other,4613,5,fhrs_5_en-GB,2016-10-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Chicago Avenue,Manchester,M90 3RA,Terminal 3 POD Manchester Airport,
1819157,AC-072024-013685,W H Smith Manchester Piccadilly - Main,Retailers - other,4613,5,fhrs_5_en-GB,2023-03-29,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Piccadilly Station Approach,Manchester,M1 2PA,Piccadilly Station,
1819158,AC-072024-013686,W H Smith Manchester Piccadilly - Metro,Retailers - other,4613,5,fhrs_5_en-GB,2016-08-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Piccadilly Station Approach,Manchester,M1 2PA,Piccadilly Station,
1906964,AC122025-25543,W H Smith Terminal 2 East Pier Kiosk - D Gates,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Ringway Road,Manchester,M90 1QF,Terminal 2 East Pier Kiosk - D Gates Manchester Airport,
1906965,AC122025-25544,W H Smith Terminal 2 First Hit East,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,RINGWAY ROAD,MANCHESTER,M90 1QF,TERMINAL 2 FIRST HIT EAST MANCHESTER AIRPORT,
1906963,AC122025-25542,"W H Smith, Kiosk Pier C",Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,RINGWAY ROAD,MANCHESTER,M90 3NZ,KIOSK PIER C TERMINAL 1 MANCHESTER AIRPORT,
1831197,AC042025-21883,W. H .LUNG CASH & CARRY,Retailers - supermarkets/hypermarkets,7840,3,fhrs_3_en-GB,2026-03-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,83-97 UPPER BROOK STREET,MANCHESTER,M13 9TX,,
1816510,AC-072024-005097,Waffle Island,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-11-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,49 High Street,Manchester,M2 1NP,Manchester Arndale Food Court,
1820923,AC-072024-015836,Waffle Kart,Other catering premises,7841,5,fhrs_5_en-GB,2023-06-28,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1894408,AC092025-23939,Waffle Kart,Mobile caterer,7846,4,fhrs_4_en-GB,2026-01-29,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Hellidon Close,Manchester,M12 4AH,Unit 26 Cariocca Business Park,
1894409,AC092025-23940,Waffle Kart (Etihad Stadium) also T/as Buttermilk Events,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Rowsley Street,Manchester,M11 3FF,Etihad Stadium,
1894622,AC102025-24821,Waffle Stix,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1906802,AC012026-25769,Waffle Stix Manchester Ltd,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,82 DEAN LANE,MANCHESTER,M40 3AE,,
1819630,AC-072024-014247,Wagamama,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-03-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2 St Peter's Square,Manchester,M2 3AA,,
1819830,AC-072024-014477,Wagamama,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-05-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Withy Grove,Manchester,M4 2BS,Unit 1a The Printworks,
1821103,AC-072024-016046,Wagamama,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-04-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Kingsway,Manchester,M20 5PG,Unit 4 Parrswood Entertainment Centre,
1870667,AC-072024-013122,Waggon and Horses,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2025-08-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,738 Hyde Road,Manchester,M18 7EF,Waggon And Horses,
1820621,AC-072024-015473,Wah Ji Wah,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-05-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,37 King Street West,Manchester,M3 2PW,,
1820416,AC-072024-015232,Wai Yin Chinese Women Society,Other catering premises,7841,5,fhrs_5_en-GB,2025-12-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 Justin Close,Manchester,M13 9UB,Grosvenor Centre Luncheon Club,
1816699,AC-072024-005326,WakuWaku,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-03-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,54 Portland Street,Manchester,M1 4QU,54 Portland Street Manchester M1 4QU,
1819629,AC-072024-014246,Walkabout,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2025-03-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Withy Grove,Manchester,M4 2BS,Unit 18 The Printworks,
1817309,AC-072024-006050,Wallop - Didsbury,Pub/bar/nightclub,7843,4,fhrs_4_en-GB,2025-12-09,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,97 Lapwing Lane,Manchester,M20 6UR,,
1816930,AC-072024-005592,Walnut Bakery,Retailers - other,4613,3,fhrs_3_en-GB,2022-10-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,245 Wilmslow Road,Manchester,M14 5LW,,
1820625,AC-072024-015477,Walnut Restaurant,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2026-04-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,235-237 Wilmslow Road,Manchester,M14 5LW,,
1817916,AC-072024-006768,Wanago,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-02-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,194-196 Burton Road,Manchester,M20 1LH,,
1817971,AC-072024-006829,Want Not Waste,Retailers - other,4613,Exempt,fhrs_exempt_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Oxford Road,Manchester,M13 9PR,Academy,
1817658,AC-072024-006456,Warran Ltd,Retailers - other,4613,5,fhrs_5_en-GB,2024-01-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,120A Wilmslow Road,Manchester,M14 5AJ,,
1849377,AC062025-22744,WARREN BURNS CATERING,Other catering premises,7841,5,fhrs_5_en-GB,2025-06-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,243 Palatine Road,Manchester,M20 2UE,,
1943757,AC032026-26746,Washington Fried chicken,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1058-1060 Ashton New Road,Manchester,M11 4PE,,
